code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open,etf_name,etf_grade,etf_score,relative_strength,quality_score,quick_profit_score,oversold_score,held,cost,position_pnl,event_note,signal,action,final_score,priority
688019,安集科技,半导体材料,核心池,239.06,-6.81,250.1,259.49,239.06,256.53,275001.0,4.85,0.9,20260717161453,0.0,-7.873135766310845,0.0,-4.414234306277487,半导体ETF,E,7.53,0.87,62.88,9.39,49.85,False,0.0,0.0,2026-07-16公告：安集科技:部分董事及高级管理人员减持股份结果公告,行业禁买,半导体ETF为E级，停止新增,49.85,1
600588,用友网络,软件,核心池,8.82,-5.77,9.32,9.42,8.8,9.36,61242.0,1.99,1.16,20260717161443,0.032258064516128386,-6.369426751592355,0.2272727272727204,-5.364806866952787,云计算ETF,E,20.66,0.72,65.57,13.23,49.52,False,0.0,0.0,,行业禁买,云计算ETF为E级，停止新增,49.52,1
000963,华东医药,医药,核心池,30.1,-5.82,31.64,31.9,29.93,31.96,114056.0,2.13,1.2,20260717161403,0.08629441624365573,-5.642633228840122,0.5679919812896728,-4.867256637168138,医疗ETF,E,17.63,-1.32,66.11,8.31,49.21,False,0.0,0.0,,行业禁买,医疗ETF为E级，停止新增,49.21,1
002896,中大力德,机器人,核心池,67.28,-6.03,72.01,73.27,67.07,71.6,64008.0,4.71,1.0,20260717161430,0.03387096774193675,-8.175242254674487,0.3131057104517776,-6.568532148312745,机器人ETF,E,15.19,-1.19,61.61,3.67,48.68,False,0.0,0.0,2026-07-16公告：中大力德:关于控股股东及其一致行动人股份减持计划提前结束暨减持结果的公告,行业禁买,机器人ETF为E级，停止新增,48.68,1
603009,北特科技,机器人,核心池,42.02,-5.81,44.97,47.84,42.02,44.61,69202.0,4.52,2.05,20260717161432,0.0,-12.165551839464882,0.0,-6.559928841449847,机器人ETF,E,15.19,-0.97,65.68,4.51,48.67,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,48.67,1
002463,沪电股份,PCB,核心池,127.8,-6.52,134.09,136.45,123.05,136.72,1216124.0,4.98,1.24,20260717161421,0.35447761194029875,-6.339318431659946,3.8602194229987896,-4.690879260198377,通信ETF,E,0.0,3.45,68.17,20.82,48.47,False,0.0,0.0,,行业禁买,通信ETF为E级，停止新增,48.47,1
002050,三花智控,机器人,核心池,39.75,-4.97,41.7,41.99,38.48,41.83,391842.0,2.64,1.32,20260717161457,0.36182336182336217,-5.334603477018341,3.3004158004158013,-4.67625899280576,机器人ETF,E,15.19,-0.13,79.19,18.45,48.31,False,0.0,0.0,2026-07-18公告：三花智控:北京市中伦律师事务所关于浙江三花智能控制股份有限公司2024年限制性股票激励计划调整回购价格及回购注销部分限制性股票的法律意见书；2026-07-18公告：三花智控:关于2024年限制性股票激励计划调整回购价格的公告；2026-07-18公告：三花智控:关于回购注销部分限制性股票的公告,行业禁买,机器人ETF为E级，停止新增,48.31,1
600760,中航沈飞,军工,核心池,40.21,0.65,39.8,40.73,39.66,39.95,82050.0,0.72,1.2,20260717161500,0.5140186915887889,-1.2767002209673417,1.386787695411007,1.0301507537688437,军工ETF,E,20.17,5.83,61.83,47.34,0.0,False,0.0,0.0,2026-07-15公告：中航沈飞:中航沈飞股份有限公司2026年半年度业绩预减公告,行业禁买,军工ETF为E级，停止新增,47.34,1
688122,西部超导,军工,核心池,48.5,-4.98,50.53,51.29,48.5,51.04,61138.0,1.89,0.81,20260717161459,0.0,-5.439656853187758,0.0,-4.0174153967939885,军工ETF,E,20.17,0.2,65.57,12.92,47.06,False,0.0,0.0,,行业禁买,军工ETF为E级，停止新增,47.06,1
600276,恒瑞医药,创新药,核心池,53.19,-5.0,56.0,56.17,53.02,55.99,628326.0,1.82,0.91,20260717161445,0.05396825396825228,-5.305323126223971,0.3206337231233425,-5.017857142857151,医疗ETF,E,17.63,-0.5,67.6,10.09,46.99,False,0.0,0.0,,行业禁买,医疗ETF为E级，停止新增,46.99,1
603501,豪威集团,芯片设计,核心池,104.12,-5.22,109.03,112.48,103.33,109.85,519628.0,3.98,1.04,20260717161458,0.08633879781420828,-7.432432432432434,0.764540791638435,-4.503347702467209,芯片ETF,E,7.32,1.78,59.43,12.52,44.49,False,0.0,0.0,2026-07-17公告：豪威集团:关于控股股东部分股权质押及解除质押的公告；2026-07-15公告：豪威集团:关于控股股东部分股权质押的公告,行业禁买,芯片ETF为E级，停止新增,44.49,1
688041,海光信息,国产算力,核心池,304.88,-4.84,317.0,323.62,298.0,320.4,1105458.0,1.54,0.98,20260717161441,0.2685402029664323,-5.7907422285396475,2.308724832214759,-3.8233438485804405,人工智能ETF,E,0.42,4.14,68.09,22.54,43.49,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,43.49,1
688599,天合光能,光伏,核心池,12.33,1.23,12.5,12.74,12.15,12.18,50094.0,1.73,1.31,20260717161454,0.30508474576271144,-3.2182103610675084,1.4814814814814836,-1.3599999999999945,光伏ETF,D,32.19,4.74,65.4,38.5,0.0,False,0.0,0.0,,行业禁买,光伏ETF为D级，停止新增,38.5,1
300024,机器人,机器人,核心池,15.17,-0.85,15.15,15.55,14.6,15.3,88116.0,3.75,0.9,20260717161442,0.5999999999999996,-2.443729903536984,3.904109589041105,0.13201320132012473,机器人ETF,E,15.19,3.99,65.89,37.97,0.0,False,0.0,0.0,,行业禁买,机器人ETF为E级，停止新增,37.97,1
600406,国电南瑞,电力设备,核心池,22.19,0.41,22.05,22.61,22.02,22.1,196533.0,1.1,1.85,20260717161442,0.28813559322034193,-1.8575851393188736,0.7720254314259822,0.6349206349206327,新能源车ETF,D,32.95,3.41,66.59,37.78,0.0,False,0.0,0.0,,行业禁买,新能源车ETF为D级，停止新增,37.78,1
002230,科大讯飞,AI应用,核心池,41.12,-2.07,41.63,42.3,40.03,41.99,218550.0,2.43,1.04,20260717161442,0.48017621145374373,-2.789598108747049,2.7229577816637374,-1.2250780687004692,人工智能ETF,E,0.42,6.91,66.68,37.19,0.0,False,0.0,0.0,,行业禁买,人工智能ETF为E级，停止新增,37.19,1
600519,贵州茅台,白酒消费,核心池,1253.0,-0.48,1269.01,1269.33,1238.98,1258.99,732273.0,0.47,1.14,20260717161459,0.46194398682042914,-1.2865054792685848,1.1315759737848818,-1.2616133836612753,酒ETF,D,31.27,1.19,67.73,35.42,0.0,False,0.0,0.0,,行业禁买,酒ETF为D级，停止新增,35.42,1
002594,比亚迪,新能源车,核心池,93.47,-0.71,94.14,95.95,91.9,94.14,644215.0,1.97,1.23,20260717161442,0.3876543209876529,-2.5846795205836437,1.7083786724700678,-0.7117059698321659,新能源车ETF,D,32.95,2.29,67.62,34.78,0.0,False,0.0,0.0,,行业禁买,新能源车ETF为D级，停止新增,34.78,1
601899,紫金矿业,有色金属,核心池,28.36,-3.04,28.65,28.82,27.92,29.25,824106.0,1.41,1.04,20260717161454,0.48888888888888715,-1.5961138098542715,1.5759312320916763,-1.0122164048865567,有色金属ETF,E,17.32,2.12,67.83,34.08,0.0,False,0.0,0.0,,行业禁买,有色金属ETF为E级，停止新增,34.08,1
