code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
688627,精智达,自动发现,今日自动发现,486.98,0.69,478.0,492.5,470.99,483.66,216437.0,4.76,0.82,20260821143955,0.7433751743375182,-1.1208121827411155,3.3949765387800257,1.878661087866118
600150,中国船舶,自动发现,今日自动发现,33.7,2.15,32.83,33.79,32.59,32.99,232626.0,0.92,1.26,20260821143953,0.9250000000000028,-0.26635099141756324,3.405952746241181,2.650015229972591
600498,烽火通信,自动发现,今日自动发现,40.69,5.69,38.0,42.0,37.95,38.5,399869.0,7.75,1.15,20260821143953,0.6765432098765424,-3.1190476190476213,7.220026350461128,7.078947368421051
600118,中国卫星,自动发现,今日自动发现,62.34,1.46,61.0,62.88,60.9,61.44,195778.0,2.67,0.69,20260821143955,0.7272727272727283,-0.858778625954193,2.364532019704435,2.1967213114754136
002466,天齐锂业,自动发现,今日自动发现,48.39,5.13,45.9,48.93,45.8,46.03,295653.0,4.19,1.8,20260821143954,0.8274760383386586,-1.1036174126302867,5.655021834061147,5.4248366013071925
300548,长芯博创,自动发现,今日自动发现,198.23,-2.83,201.01,211.3,197.0,204.0,366115.0,6.12,1.05,20260821143954,0.08601398601398523,-6.185518220539532,0.6243654822335021,-1.3830157703596857
002008,大族激光,自动发现,今日自动发现,90.94,-0.68,91.0,93.0,88.81,91.56,253424.0,2.91,0.62,20260821143954,0.5083532219570398,-2.2150537634408662,2.398378560972869,-0.06593406593407014
688017,绿的谐波,自动发现,今日自动发现,315.18,1.67,303.0,319.2,303.0,310.0,193899.0,3.38,0.6,20260821143953,0.7518518518518528,-1.2593984962405935,4.019801980198023,4.019801980198023
688313,仕佳光子,自动发现,今日自动发现,157.59,-3.91,163.0,167.18,156.8,164.0,425119.0,5.81,1.1,20260821143953,0.07610789980732104,-5.7363320971408065,0.5038265306122502,-3.3190184049079696
688521,芯原股份,自动发现,今日自动发现,178.41,0.02,177.97,182.92,175.0,178.37,228951.0,2.43,0.6,20260821143953,0.4305555555555558,-2.4655587141919955,1.9485714285714328,0.2472326796651103
301511,德福科技,自动发现,今日自动发现,90.94,2.86,88.41,92.5,85.0,88.41,226341.0,6.35,0.78,20260821143954,0.7919999999999997,-1.6864864864864937,6.988235294117651,2.8616672322135495
