code,name,sector,source,price,pct,open,high,low,pre_close,amount,turnover,volume_ratio,quote_time,close_location,high_dist,low_rebound,price_vs_open
300620,光库科技,自动发现,今日自动发现,287.9,4.44,281.97,297.07,276.51,275.67,538777.0,7.58,1.21,20260807143833,0.5539883268482483,-3.086814555491979,4.119200028932046,2.103060609284668
300054,鼎龙股份,自动发现,今日自动发现,77.74,1.22,76.7,79.17,76.19,76.8,310168.0,5.36,0.95,20260807143833,0.5201342281879178,-1.806239737274229,2.0343877149232137,1.3559322033898091
002008,大族激光,自动发现,今日自动发现,99.59,4.61,95.2,101.13,94.75,95.2,500151.0,5.31,1.16,20260807143833,0.7586206896551735,-1.522792445367338,5.108179419525061,4.611344537815132
688017,绿的谐波,自动发现,今日自动发现,346.21,3.03,340.47,348.98,329.78,336.04,362694.0,5.8,0.85,20260807143832,0.855729166666665,-0.7937417617055575,4.982109284977865,1.685904778688263
603629,利通电子,自动发现,今日自动发现,127.01,3.66,122.3,129.89,119.52,122.52,617636.0,13.74,1.47,20260807143834,0.7222757955641288,-2.217260759103845,6.266733601070951,3.8511856091578256
600988,赤峰黄金,自动发现,今日自动发现,41.85,1.33,41.02,42.0,40.2,41.3,294541.0,4.3,1.06,20260807143832,0.9166666666666673,-0.3571428571428559,4.104477611940305,2.0234032179424544
002407,多氟多,自动发现,今日自动发现,37.0,2.52,36.2,38.6,35.2,36.09,985149.0,25.01,1.81,20260807143833,0.5294117647058817,-4.145077720207258,5.1136363636363535,2.20994475138121
300136,信维通信,自动发现,今日自动发现,67.95,3.93,66.3,68.57,65.23,65.38,485696.0,8.76,1.2,20260807143833,0.8143712574850323,-0.9041855038646518,4.1698604936379,2.4886877828054432
603893,瑞芯微,自动发现,今日自动发现,205.0,0.99,202.0,207.5,196.5,203.0,303051.0,3.55,0.73,20260807143834,0.7727272727272727,-1.2048192771084376,4.325699745547085,1.4851485148514865
301396,宏景科技,自动发现,今日自动发现,203.4,1.9,199.02,207.96,195.69,199.6,460789.0,16.05,1.17,20260807143833,0.6283618581907092,-2.1927293710328866,3.93990495170935,2.2007838408200087
600580,卧龙电驱,自动发现,今日自动发现,36.79,1.55,36.87,37.0,34.82,36.23,290646.0,5.17,0.89,20260807143832,0.9036697247706418,-0.5675675675675729,5.65766800689258,-0.216978573365878
688111,金山办公,自动发现,今日自动发现,267.0,-0.04,265.63,271.0,261.61,267.1,341710.0,2.77,0.67,20260807143833,0.5740149094781677,-1.4760147601476037,2.0603187951530932,0.5157549975529863
002432,九安医疗,自动发现,今日自动发现,72.8,2.0,70.68,74.6,70.2,71.37,349496.0,10.32,1.25,20260807143833,0.5909090909090907,-2.4128686327077764,3.703703703703698,2.9994340690435717
300223,北京君正,自动发现,今日自动发现,143.91,5.04,136.98,146.21,136.01,137.0,649344.0,10.85,1.0,20260807143833,0.7745098039215679,-1.5730798167020166,5.808396441438135,5.0591327201051195
600498,烽火通信,自动发现,今日自动发现,39.07,3.39,37.88,39.58,37.38,37.79,389279.0,7.89,1.37,20260807143833,0.7681818181818186,-1.2885295603840219,4.521134296415186,3.1414994720168954
002594,比亚迪,自动发现,今日自动发现,89.87,0.47,89.77,90.28,88.55,89.45,334526.0,1.08,0.87,20260807143833,0.7630057803468233,-0.4541426672574178,1.4906832298136719,0.11139578923917703
688766,普冉股份,自动发现,今日自动发现,394.87,5.35,378.92,408.0,377.39,374.8,670753.0,11.54,0.95,20260807143834,0.5710552107154528,-3.218137254901965,4.631813243594163,4.209331785073367
605376,博迁新材,自动发现,今日自动发现,164.27,0.27,163.81,169.3,156.53,163.82,335885.0,7.88,1.24,20260807143833,0.6061080657791702,-2.9710572947430625,4.944739027662437,0.2808131371711209
002484,江海股份,自动发现,今日自动发现,67.76,4.1,64.77,69.34,64.04,65.09,366263.0,6.63,1.21,20260807143833,0.7018867924528304,-2.278627055090854,5.808869456589627,4.616334722865534
300548,长芯博创,自动发现,今日自动发现,176.49,3.21,171.0,178.68,169.0,171.0,330228.0,6.44,0.96,20260807143833,0.7737603305785128,-1.2256548018804603,4.431952662721894,3.210526315789486
300033,同花顺,自动发现,今日自动发现,239.0,0.01,237.98,242.22,234.82,238.98,304379.0,2.91,0.86,20260807143833,0.5648648648648653,-1.329369994220131,1.780086875053244,0.42860744600385914
300666,江丰电子,自动发现,今日自动发现,251.6,5.44,245.94,255.25,240.0,238.62,516051.0,9.39,1.13,20260807143833,0.7606557377049177,-1.42997061704212,4.833333333333334,2.3013743189395752
000960,锡业股份,自动发现,今日自动发现,40.27,2.6,39.23,40.7,38.42,39.25,287032.0,4.4,1.08,20260807143833,0.81140350877193,-1.0565110565110558,4.815200416449761,2.6510323731838037
688432,有研硅,自动发现,今日自动发现,38.94,2.88,37.86,39.5,37.11,37.85,308329.0,6.44,1.26,20260807143833,0.7656903765690367,-1.417721518987347,4.931285367825389,2.852614896988892
688521,芯原股份,自动发现,今日自动发现,229.7,5.77,215.23,231.97,214.01,217.17,425682.0,3.63,1.03,20260807143831,0.8736080178173714,-0.9785748157089325,7.3314331106023145,6.7230404683362055
300346,南大光电,自动发现,今日自动发现,58.1,3.94,56.66,58.78,55.21,55.9,404392.0,10.77,1.28,20260807143833,0.8095238095238096,-1.1568560734943834,5.234558956710744,2.5414754677020923
